"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://www.bvsas.sk/files/o-nas/legislativa/775.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/775.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fvysledky-analyzy-vzoriek-vody-2016.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","123","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fvysledky-analyzy-vzoriek-vody-2016.html"
"https://www.bvsas.sk/novinky/bratislavska-vodarenska-spolocnost-ma-noveho-hovorcu.html","text/html;charset=utf-8","200","","Indexable","","40f4229e9f40f5998cb5ca3ff897f830","86","https://www.bvsas.sk/novinky/bratislavska-vodarenska-spolocnost-ma-noveho-hovorcu.html","https://www.bvsas.sk/novinky/bratislavska-vodarenska-spolocnost-ma-noveho-hovorcu.html"
"https://www.bvsas.sk/images/kontakt/taby/tlaciva/tlaciva.svg","image/svg+xml;charset=UTF-8","200","","Indexable","","","60","","https://www.bvsas.sk/images/kontakt/taby/tlaciva/tlaciva.svg"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fporuchy-odstavky%2Fplanovane-odstavky%2Fnova-web-stranka-7.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","137","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fporuchy-odstavky%2Fplanovane-odstavky%2Fnova-web-stranka-7.html"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-2-ku-kp-185-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","106","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/dod-c-2-ku-kp-185-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/031.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/031.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-190-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-190-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/zod.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/zod.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-pk7.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-pk7.pdf"
"https://www.bvsas.sk/files/linky-paticke/o-spolocnosti/struktura/rocne-spravy/uverejnenie-vysledkov-hlasovania-mimoriadnom-valnom-zhromazdeni-28012022.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","154","","https://www.bvsas.sk/files/linky-paticke/o-spolocnosti/struktura/rocne-spravy/uverejnenie-vysledkov-hlasovania-mimoriadnom-valnom-zhromazdeni-28012022.pdf"
"https://www.bvsas.sk/images/linky-paticke/eu-projekty/logo_op-zp.png?v=1621538550","image/png;charset=UTF-8","200","","Non-Indexable","Canonicalised","","81","","https://www.bvsas.sk/images/linky-paticke/eu-projekty/logo_op-zp.png?v=1621538550"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/21--priloha-c-2-vzorova-revizna-kanalizacna-sachta-plastova.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","115","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/21--priloha-c-2-vzorova-revizna-kanalizacna-sachta-plastova.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/074.pdf","","0","Connection Timeout","Non-Indexable","No Response","","52","","https://www.bvsas.sk/files/o-nas/legislativa/074.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zops-170-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","81","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zops-170-2020-bvs.pdf"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/s_vodarenske-muzeum_expozicie-010.jpg","","0","Connection Timeout","Non-Indexable","No Response","","147","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/muzeum-expozicie/expozicia-vodarenskeho-muzea/expozicia/s_vodarenske-muzeum_expozicie-010.jpg"
"https://www.bvsas.sk/novinky/pozor-zmena-cennika-vykonov-sluzieb-od-15-10-2013.html","text/html;charset=utf-8","200","","Indexable","","9c11e76b212a07a774e39b43becd2739","83","https://www.bvsas.sk/novinky/pozor-zmena-cennika-vykonov-sluzieb-od-15-10-2013.html","https://www.bvsas.sk/novinky/pozor-zmena-cennika-vykonov-sluzieb-od-15-10-2013.html"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/cov-petrzalka/cov3-2.jpg","","0","Connection Timeout","Non-Indexable","No Response","","100","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/novy-podadresar/cov-petrzalka/cov3-2.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/876.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/876.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/833.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/833.pdf"
"https://www.bvsas.sk/admin/skins/webjet8/assets/admin/pages/scripts/login-soft.js","application/javascript;charset=UTF-8","200","","Indexable","","","81","","https://www.bvsas.sk/admin/skins/webjet8/assets/admin/pages/scripts/login-soft.js"
"https://www.bvsas.sk/files/o-nas/legislativa/319.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/319.pdf"
"https://www.bvsas.sk/admin/scripts/combine.jsp?t=js&set=adminJqueryJs&v=1680507314112&lng=sk","","302","","Non-Indexable","Redirected","","92","","https://www.bvsas.sk/admin/scripts/combine.jsp?t=js&set=adminJqueryJs&v=1680507314112&lng=sk"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/dodatok-c-7-k-ost-368-2013-bvs.pdf","","0","Connection Timeout","Non-Indexable","No Response","","84","","https://www.bvsas.sk/files/o-nas/legislativa/2018/dodatok-c-7-k-ost-368-2013-bvs.pdf"
"https://www.bvsas.sk/images/eco-projekty/e-faktura/_tmp_20-stromov.png?v=1618688677057","","0","Connection Timeout","Non-Indexable","No Response","","86","","https://www.bvsas.sk/images/eco-projekty/e-faktura/_tmp_20-stromov.png?v=1618688677057"
"https://www.bvsas.sk/novinky/najkrajsim-parkom-slovenska-je-zahrada-vodarenskeho-muzea.html","text/html;charset=utf-8","200","","Indexable","","42cdd89ac2fd760014b907e56ed442e0","91","https://www.bvsas.sk/novinky/najkrajsim-parkom-slovenska-je-zahrada-vodarenskeho-muzea.html","https://www.bvsas.sk/novinky/najkrajsim-parkom-slovenska-je-zahrada-vodarenskeho-muzea.html"
"https://www.bvsas.sk/images/bvs_web/aktuality/minimalny-rozbor.jpg","text/html;charset=utf-8","404","","Non-Indexable","Client Error","","66","","https://www.bvsas.sk/images/bvs_web/aktuality/minimalny-rozbor.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/1018.pdf","","0","Connection Timeout","Non-Indexable","No Response","","53","","https://www.bvsas.sk/files/o-nas/legislativa/1018.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-335-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/ost-335-2021-bvs.pdf"
"https://www.bvsas.sk/files/vysledky-rozborov-801-1262.pdf","text/html;charset=utf-8","404","","Non-Indexable","Client Error","","57","","https://www.bvsas.sk/files/vysledky-rozborov-801-1262.pdf"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fzavadzanie-dialkovych-odpoctov-vodomerov-petrzalke.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","139","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fzavadzanie-dialkovych-odpoctov-vodomerov-petrzalke.html"
"https://www.bvsas.sk/files/o-nas/legislativa/749.pdf","","0","Connection Timeout","Non-Indexable","No Response","","52","","https://www.bvsas.sk/files/o-nas/legislativa/749.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-236-2021-bvs.pdf","","0","Connection Timeout","Non-Indexable","No Response","","97","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zops-236-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/605.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/605.pdf"
"https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/s_286370943_701360211078712_8735908023894673724_n.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","119","","https://www.bvsas.sk/images/gallery/modra-skola/vyucbovy-programy/s_286370943_701360211078712_8735908023894673724_n.jpg"
"https://www.bvsas.sk/novinky/kempelen-vratil-do-bratislavy.html","text/html;charset=utf-8","200","","Indexable","","7b162b87834e61b1d05b2cb2c87b0e2d","63","https://www.bvsas.sk/novinky/kempelen-vratil-do-bratislavy.html","https://www.bvsas.sk/novinky/kempelen-vratil-do-bratislavy.html"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/img_0012.jpg","","0","Connection Timeout","Non-Indexable","No Response","","94","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/img_0012.jpg"
"https://www.bvsas.sk/novinky/novy-cennik-od-1-marca.html","text/html;charset=utf-8","200","","Indexable","","6ecaa3504da12f173e35e27b4a28098b","56","https://www.bvsas.sk/novinky/novy-cennik-od-1-marca.html","https://www.bvsas.sk/novinky/novy-cennik-od-1-marca.html"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/holic/s_holic-8.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","91","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/holic/s_holic-8.jpg"
"https://www.bvsas.sk/images/kvalita-vody/bratislavske-trasy-sviezosti/icons-run-economy.png?v=1662309287","image/png;charset=UTF-8","200","","Non-Indexable","Canonicalised","","104","","https://www.bvsas.sk/images/kvalita-vody/bratislavske-trasy-sviezosti/icons-run-economy.png?v=1662309287"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/nn-235-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/nn-235-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/tb-splatkovy-uver-c-566-2016.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","92","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/tb-splatkovy-uver-c-566-2016.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/vb-428-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/vb-428-2021-bvs.pdf"
"https://www.bvsas.sk/pomoc-podpora/reklamacie/reklamacia-kvality-vody/","text/html;charset=utf-8","200","","Indexable","","3c64f54cac6f0cfe2c64117bf1ac777f","70","https://www.bvsas.sk/pomoc-podpora/reklamacie/reklamacia-kvality-vody/","https://www.bvsas.sk/pomoc-podpora/reklamacie/reklamacia-kvality-vody/"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fdo-obnovy-vodarenskej-infrastruktury-bratislave-okoli-dlhodobo-neinvestovalo-potrebne-budu-stovky-milionov.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","195","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fdo-obnovy-vodarenskej-infrastruktury-bratislave-okoli-dlhodobo-neinvestovalo-potrebne-budu-stovky-milionov.html"
"https://www.bvsas.sk/vodarenske-muzeum/fotogaleria/muzeum_a_expozicia/","text/html;charset=utf-8","200","","Indexable","","2b8efa8fa0799c64a8d3e94d44d8333e","70","https://www.bvsas.sk/vodarenske-muzeum/fotogaleria/muzeum_a_expozicia/","https://www.bvsas.sk/vodarenske-muzeum/fotogaleria/muzeum_a_expozicia/"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/dsc_0637.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","94","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/dsc_0637.jpg"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/kp-18-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","78","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/kp-18-2021-bvs.pdf"
"https://www.bvsas.sk/pomoc-podpora/zakaznicky-portal/","text/html;charset=utf-8","200","","Indexable","","121434759f942b00ca9af9a415ba6be6","53","https://www.bvsas.sk/pomoc-podpora/zakaznicky-portal/","https://www.bvsas.sk/pomoc-podpora/zakaznicky-portal/"
"https://www.bvsas.sk/files/o-nas/legislativa/934.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/934.pdf"
"https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/s_vodarenska-zahrada-010.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","101","","https://www.bvsas.sk/images/gallery/vodarenske-muzeum/vodarenska-zahrada/s_vodarenska-zahrada-010.jpg"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/osvedcenie-akreditacii-bvs-a-s-2023.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","91","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/osvedcenie-akreditacii-bvs-a-s-2023.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-368-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/zod-368-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-16-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-16-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/977.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/977.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/vodarenske-muzeum/s_muzeum-4.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","104","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/vodarenske-muzeum/s_muzeum-4.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-170.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-170.pdf"
"https://www.bvsas.sk/novinky/pitna-voda-dlhych-dieloch-je-poriadku.html","text/html;charset=utf-8","200","","Indexable","","2e0a4ee47b973439bc89267b645accc3","71","https://www.bvsas.sk/novinky/pitna-voda-dlhych-dieloch-je-poriadku.html","https://www.bvsas.sk/novinky/pitna-voda-dlhych-dieloch-je-poriadku.html"
"https://www.bvsas.sk/files/o-nas/legislativa/dz-9-2014-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/dz-9-2014-bvs.pdf"
"https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/vb-408-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","95","","https://www.bvsas.sk/files/linky-paticke/legislativa/povinnne-zverejnovanie/vb-408-2021-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/1045.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","53","","https://www.bvsas.sk/files/o-nas/legislativa/1045.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-65.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","61","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-65.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/648.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/648.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/zod_281_2017_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2017/zod_281_2017_bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/131.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/131.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-135.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","62","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-135.pdf"
"https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/sad-jk-11.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","92","","https://www.bvsas.sk/images/gallery/kvalita-vody/pitne-fontany/lokality/sad-jk/sad-jk-11.jpg"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-podujati-danube-up-2016-osviezi-navstevnikov-hravou-formou-priblizi-specificke-vlastnosti-vody.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","187","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-podujati-danube-up-2016-osviezi-navstevnikov-hravou-formou-priblizi-specificke-vlastnosti-vody.html"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/s__bsk9373.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2018/s__bsk9373.jpg"
"https://www.bvsas.sk/images/novinky/bvs-zrekonstruuje-vodovod-hradskej-ulici-bratislave/web1.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/novinky/bvs-zrekonstruuje-vodovod-hradskej-ulici-bratislave/web1.jpg"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fprvy-bratislavsky-aquafest-21-marca.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","124","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fprvy-bratislavsky-aquafest-21-marca.html"
"https://www.bvsas.sk/pomoc-podpora/casto-kladene-otazky/fakturacia-uhrada/pridat-cislo-uctu-uhradu-vratenie-preplatkov.html","text/html;charset=utf-8","200","","Indexable","","190a043be52eb116923289c9f0292bf1","123","https://www.bvsas.sk/pomoc-podpora/casto-kladene-otazky/fakturacia-uhrada/pridat-cislo-uctu-uhradu-vratenie-preplatkov.html","https://www.bvsas.sk/pomoc-podpora/casto-kladene-otazky/fakturacia-uhrada/pridat-cislo-uctu-uhradu-vratenie-preplatkov.html"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-102-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","81","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-102-2021-bvs.pdf"
"https://www.bvsas.sk/images/modra-skola/vyucbove-programy/exkurzie-do-objektov-bvs-s/expozicia-ostrove-sihot-003.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","116","","https://www.bvsas.sk/images/modra-skola/vyucbove-programy/exkurzie-do-objektov-bvs-s/expozicia-ostrove-sihot-003.jpg"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zops-332-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","81","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zops-332-2020-bvs.pdf"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/s_dsc00268.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2017/s_dsc00268.jpg"
"https://www.bvsas.sk/novinky/oznacovanie-poruch.html","text/html;charset=utf-8","200","","Indexable","","8bcd5b41b1ce53bd726ed2334ded30f8","52","https://www.bvsas.sk/novinky/oznacovanie-poruch.html","https://www.bvsas.sk/novinky/oznacovanie-poruch.html"
"https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/s_dsc_0608.jpg","image/jpeg;charset=UTF-8","200","","Indexable","","","96","","https://www.bvsas.sk/images/gallery/modra-skola/fotagaleria/festival-vody/fv-2015/s_dsc_0608.jpg"
"https://www.bvsas.sk/files/o-nas/legislativa/596.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/596.pdf"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-153-2020-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","80","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2020/zod-153-2020-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-74.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","61","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-74.pdf"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/36--svs_web.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","67","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/36--svs_web.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/2018/zops-248-2019-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","71","","https://www.bvsas.sk/files/o-nas/legislativa/2018/zops-248-2019-bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/790.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/790.pdf"
"https://www.bvsas.sk/novinky/kontaktne-centrum-skalica-novej-adrese.html","text/html;charset=utf-8","200","","Indexable","","7721e7f64dea817f06137718d1f7b24a","72","https://www.bvsas.sk/novinky/kontaktne-centrum-skalica-novej-adrese.html","https://www.bvsas.sk/novinky/kontaktne-centrum-skalica-novej-adrese.html"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-rozsiruje-moznosti-platby-za-svoje-sluzby.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","134","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fbvs-rozsiruje-moznosti-platby-za-svoje-sluzby.html"
"https://www.bvsas.sk/files/o-nas/legislativa/2017/zod_262_2017_bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","70","","https://www.bvsas.sk/files/o-nas/legislativa/2017/zod_262_2017_bvs.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/766.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/766.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/123.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/123.pdf"
"https://www.bvsas.sk/novinky/napustanie-bazenov.html","text/html;charset=utf-8","200","","Indexable","","ffaf090543e3999a540f99e13dd69d8c","52","https://www.bvsas.sk/novinky/napustanie-bazenov.html","https://www.bvsas.sk/novinky/napustanie-bazenov.html"
"https://www.bvsas.sk/novinky/celoplosny-odpocet-stavu-vodomerov-suvislosti-so-zmenou-ceny.html","","0","Connection Timeout","Non-Indexable","No Response","","94","","https://www.bvsas.sk/novinky/celoplosny-odpocet-stavu-vodomerov-suvislosti-so-zmenou-ceny.html"
"https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-126-2021-bvs.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","81","","https://www.bvsas.sk/files/o-nas/povinne-zverejnovanie/2021/zops-126-2021-bvs.pdf"
"https://www.bvsas.sk/novinky/generalny-pardon-neopravnene-vypustanie-vod-z-povrchoveho-odtoku-do-verejnej-kanalizacie-predlzeny-do-31-januara-2015.html","text/html;charset=utf-8","200","","Indexable","","cd6d2b454be6f3de3769b99e45250802","151","https://www.bvsas.sk/novinky/generalny-pardon-neopravnene-vypustanie-vod-z-povrchoveho-odtoku-do-verejnej-kanalizacie-predlzeny-do-31-januara-2015.html","https://www.bvsas.sk/novinky/generalny-pardon-neopravnene-vypustanie-vod-z-povrchoveho-odtoku-do-verejnej-kanalizacie-predlzeny-do-31-januara-2015.html"
"https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fpozastavenie-nahlasovania-stavov-vodomerov.html","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","131","","https://www.bvsas.sk/components/form/spamprotectiondisable.jsp?backurl=%2Fnovinky%2Fpozastavenie-nahlasovania-stavov-vodomerov.html"
"https://www.bvsas.sk/components/cov-reservations/formular/zumpove-vody/main.js","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","78","","https://www.bvsas.sk/components/cov-reservations/formular/zumpove-vody/main.js"
"http://www.bvsas.sk/sk/zakaznicka-zona/cennik/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","46","","http://www.bvsas.sk/sk/zakaznicka-zona/cennik/"
"https://www.bvsas.sk/files/o-nas/legislativa/275.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/275.pdf"
"https://www.bvsas.sk/files/tlaciva/nova-web-stranka/rozsah-akreditacie-bvs-a-s-2023.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","87","","https://www.bvsas.sk/files/tlaciva/nova-web-stranka/rozsah-akreditacie-bvs-a-s-2023.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-12.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","61","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie-12.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/oznamenie99.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","60","","https://www.bvsas.sk/files/o-nas/legislativa/oznamenie99.pdf"
"https://www.bvsas.sk/files/o-nas/legislativa/525.pdf","application/pdf;charset=UTF-8","200","","Indexable","","","52","","https://www.bvsas.sk/files/o-nas/legislativa/525.pdf"
"https://www.bvsas.sk/novinky/motivujeme-ziakov-vybrat-si-povolanie-oblasti-vodarenstva.html","text/html;charset=utf-8","200","","Indexable","","b246e699da9845e6c2c4f6809f466904","91","https://www.bvsas.sk/novinky/motivujeme-ziakov-vybrat-si-povolanie-oblasti-vodarenstva.html","https://www.bvsas.sk/novinky/motivujeme-ziakov-vybrat-si-povolanie-oblasti-vodarenstva.html"
